"path","total_conversions","total_null"
"Mailer1>display1>Mailer1>Mailer2>generics2>Mailer2>Mailer3>display3>Mailer3>display3",0,1
"Mailer1>display1>Mailer2",0,4
"Mailer1>display1>Mailer2>display2",1,2
"Mailer1>display1>Mailer2>display2>Mailer2",0,2
"Mailer1>display1>Mailer2>display2>Mailer2>display2",0,2
"Mailer1>display1>Mailer2>display2>Mailer2>display2>Mailer2>display2",1,2
"Mailer1>display1>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2",1,2
"Mailer1>display1>Mailer2>Email2>Mailer2",1,0
"Mailer1>display1>Mailer2>Email2>Mailer2>Email2>Email3",1,0
"Mailer1>display2",1,0
"Mailer1>display2>Mailer2>display2>Email3>generics3>display3>generics3>display3",2,0
"Mailer1>display2>Mailer2>Mailer3>display3",0,1
"Mailer1>display2>Mailer3",1,2
"Mailer1>Email1>display1>Email1>display1>Mailer2>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>display1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2",1,1
"Mailer1>Email1>display1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Mailer3>Email3",0,1
"Mailer1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2",0,1
"Mailer1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",2,1
"Mailer1>Email1>display1>Mailer1>display1>Email1>display1>Email1>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3>display3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>display1>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>display2>Email3",0,2
"Mailer1>Email1>display1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>display1>Mailer2>Email3",1,0
"Mailer1>Email1>Email2>Mailer2",0,1
"Mailer1>Email1>Email2>Mailer2>Email2",1,2
"Mailer1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>display2>Email2>Mailer2",1,1
"Mailer1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Mailer1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,3
"Mailer1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer1>display1>display2>Mailer2>display2>Mailer2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2",1,0
"Mailer1>Email1>Mailer1>display1>Email1>Mailer2>Email2>display2>Email2",1,0
"Mailer1>Email1>Mailer1>display1>Email1>Mailer2>Email2>Mailer2>display2>Mailer2>Email2>display2>Email2>display3>Email3>display3",2,1
"Mailer1>Email1>Mailer1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer1>Email1>display1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email3",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>Mailer2>Email2>Mailer2",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",1,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email3",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>generics2>Email2>generics2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>competitors2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>display2>Email2>Email3",1,2
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>display2>Email2",1,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display3>Email3",1,0
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2",2,0
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",2,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",0,2
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",1,1
"Mailer1>Email1>Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer1>Mailer2>display2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,3
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>display2>Email2>Email3",0,1
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",1,2
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,2
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,0
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3>Mailer3",1,0
"Mailer1>Email1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3",1,0
"Mailer1>Email1>Mailer1>Mailer2>Email3",0,1
"Mailer1>Email1>Mailer1>Mailer2>Email3>Mailer3",0,1
"Mailer1>Email1>Mailer2",0,3
"Mailer1>Email1>Mailer2>display2",2,0
"Mailer1>Email1>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",1,2
"Mailer1>Email1>Mailer2>display2>Mailer2",2,0
"Mailer1>Email1>Mailer2>display3>Mailer3",1,0
"Mailer1>Email1>Mailer2>Email2",0,2
"Mailer1>Email1>Mailer2>Email2>display2",2,0
"Mailer1>Email1>Mailer2>Email2>display2>Mailer2>display2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Mailer2",1,1
"Mailer1>Email1>Mailer2>Email2>Mailer2",3,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>display2>Mailer2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display3>Mailer3>Email3>Mailer3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>display2>Mailer2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",1,0
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2",1,0
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",2,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>social paid3>display3>Email3>display3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3",1,3
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,4
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,0
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",2,0
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3>Mailer3>Email3>display3>Email3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,3
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,4
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",0,2
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer3",0,1
"Mailer1>Email1>Mailer2>Email2>Mailer3>Email3",0,1
"Mailer1>Email1>Mailer2>Mailer3",2,1
"Mailer1>Email2",2,0
"Mailer1>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>Mailer3",2,0
"Mailer1>Email2>display2>Mailer2>Email2",1,0
"Mailer1>Email2>Mailer2",0,4
"Mailer1>Email2>Mailer2>display2",2,0
"Mailer1>Email2>Mailer2>Email2>Mailer2>display2>Mailer2>display2>Mailer2",0,1
"Mailer1>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,2
"Mailer1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,4
"Mailer1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",2,0
"Mailer1>Email2>Mailer2>Email2>Mailer3",0,1
"Mailer1>Email2>Mailer2>Mailer3",0,1
"Mailer1>Email2>Mailer2>Mailer3>Email3",0,1
"Mailer1>Email2>Mailer3>Email3>Mailer3",0,2
"Mailer1>Mailer2",16,115
"Mailer1>Mailer2>competitors3>display3>competitors3>display3",0,1
"Mailer1>Mailer2>display2",4,5
"Mailer1>Mailer2>display2>display3",2,2
"Mailer1>Mailer2>display2>display3>Email3",0,1
"Mailer1>Mailer2>display2>Email2>display2>Email2>Email3",0,2
"Mailer1>Mailer2>display2>Email2>Mailer2>Mailer3>Email3>display3>Email3>display3>Mailer3>Email3",2,0
"Mailer1>Mailer2>display2>generics2>display2",3,2
"Mailer1>Mailer2>display2>generics2>display2>Mailer3",0,2
"Mailer1>Mailer2>display2>Mailer2",0,7
"Mailer1>Mailer2>display2>Mailer2>display2",0,1
"Mailer1>Mailer2>display2>Mailer2>display2>display3",1,0
"Mailer1>Mailer2>display2>Mailer2>display2>Email2>Mailer3>Email3>Mailer3>Email3>display3",1,0
"Mailer1>Mailer2>display2>Mailer2>display2>Mailer2",2,2
"Mailer1>Mailer2>display2>Mailer2>display2>Mailer2>display2>Email3",0,2
"Mailer1>Mailer2>display2>Mailer2>display2>Mailer2>display2>Mailer2>display2>Mailer3>display3",0,2
"Mailer1>Mailer2>display2>Mailer2>display2>Mailer2>display2>Mailer2>display2>Mailer3>display3>Mailer3>display3>Email3",0,1
"Mailer1>Mailer2>display2>Mailer2>display2>Mailer2>Mailer3",1,1
"Mailer1>Mailer2>display2>Mailer2>display3",0,1
"Mailer1>Mailer2>display2>Mailer2>Email2>display3>Email3",1,1
"Mailer1>Mailer2>display2>Mailer2>Email2>Email3",1,0
"Mailer1>Mailer2>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,0
"Mailer1>Mailer2>display2>Mailer2>Email2>Mailer2>Mailer3",0,1
"Mailer1>Mailer2>display2>Mailer2>Email3",0,4
"Mailer1>Mailer2>display2>Mailer2>Mailer3",1,1
"Mailer1>Mailer2>display2>Mailer3",0,1
"Mailer1>Mailer2>display2>Mailer3>display3>Mailer3>display3",2,1
"Mailer1>Mailer2>Email2",2,5
"Mailer1>Mailer2>Email2>display2",0,1
"Mailer1>Mailer2>Email2>display2>Email2>Email3",1,1
"Mailer1>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Mailer2>display2>Mailer2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>Mailer2>Email2>Mailer2",1,4
"Mailer1>Mailer2>Email2>Mailer2>Email2>display2",1,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",1,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Mailer2>display2>Email2>Mailer2>Email2>Mailer3>Email3>display3>Email3>Mailer3>Email3",1,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Email3",0,2
"Mailer1>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3",1,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>Email3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",1,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2",2,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",1,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>display3>Email3>display3>Mailer3>display3>Email3>display3>Email3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2>Email2>Mailer2>Email2>display2>Mailer2",1,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",1,2
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Mailer3>Email3>display3>Email3>Mailer3>Email3",0,2
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,6
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,3
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",3,0
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3>Mailer3>Email3>display3",2,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",1,2
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",0,1
"Mailer1>Mailer2>Email2>Mailer2>Email3",0,1
"Mailer1>Mailer2>Email3",0,5
"Mailer1>Mailer2>generics2>display2>Mailer2>Mailer3",0,3
"Mailer1>Mailer2>generics2>Mailer2",0,1
"Mailer1>Mailer2>Mailer3",0,15
"Mailer1>Mailer2>Mailer3>Email3>Mailer3",0,5
"Mailer1>Post Card1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"Mailer1>social organic1>social paid1>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",0,2
"Mailer2",19,156
"Mailer2>display2",4,5
"Mailer2>display2>display3",3,3
